text,predictions
അയ്യയ്യോ... അന്യായ ഉളുപ്പിലായ്മ... എന്തൊരു അത്യാവശ്യമായ പ്രോഗ്രാം ആയിരുന്നു,1
കാരണ ഭൂതം 🤣🤣🤣🤣🤣,1
അഞ്ചുവയസിന്റെ ബുദ്ധി പോലുമില്ലാത്ത ഭരണകർതാക്കൾ,1
"Very correct!  Not 3 countries only as you mentioned.  It&#39;s a total of 6 countries. <br>Just see the Corona fatalities in Communist or Communist supporting Countries, China, Cuba, Russia, Laos, Vietnam, N.Korea,  Its death rate is very few in numbers. some countries have the death rate is only still in single digits.<br>In the case of Kerala,  ( also a communist ruling state) I heard the news from a channel,  (I don&#39;t know it is true) that China is planning to send medicine thru Cuba).<br>China just wants to destroy Europe and The USA ( westerners) and its allies including Israel.<br>Now China is progressing, in all respect.  They Exported Corona to the world and now they exporting Corona protective pieces of equipment to the world.",0
"Vivaram ullavan otta oruthanum ille? Ee parrtyil, petti adiyum ,kittum Nalla varaikal",0
"E,pattu ketu dance practice cheathvar de avastha...😂",1
"കുംഭ മേളക്ക് വരുന്നത് ആഘോരി സന്ന്യാസിമാർ, വസ്ത്രങ്ങളും ഉപേഴിച്ചു ശരീരത്തെ തന്നെ ഉപേഴിച്ചു മരണത്തെ ഭയക്കാതെ ജീവിക്കുന്നവർ, അവർ ഒരിക്കലും സാധാരണ സമൂഹവും ആയി ഇടപഴുകുന്നില്ല, അവർ അവരുടെ തവളങ്ങളിൽ നിന്നും പുറത്തിറങ്ങുന്നത് തന്നെ കുംഭമേള സമയത്താണ്, അത് കഴിഞ് അവർ വീണ്ടും അപ്പ്രതിഷേരാകുന്നു, അവർക്ക് എന്തോന്ന് കോവിഡ്, എന്തോന്ന് മരണം, രാജ്യം, അല്ലെങ്കിൽ ഭൂമി, അവർ പ്രെപഞ്ച ശക്തിയെ ആരാധിക്കുന്നവർ, മനസിലാക്കിയവർ, അവർ ആരെയും ഉപദ്രവിക്കുന്നില്ല, അവരെ വീട്",0
വീണേ ഓമൈക്രോൺ ചുറ്റി പോയി ഇനി വല്ല ബിബിസി അവാർഡ്... കിട്ടുമോ.. കോറോണയെ വട്ടത്തിൽ ചുറ്റിച്ചതിനു 😂😂😂,1
"മറ്റു രാജ്യങ്ങളുടെ കാര്യം അറിയില്ല . പക്ഷേ , റഷ്യയില്‍ കൊറോണ ഉണ്ട് ,  ലോക് ഡൌണ്‍ ഉണ്ട് . . എന്റെ മകന്‍ അവിടെ പഠിക്കുന്നു . ഇതേവരെ മരിച്ചത് ഒരാള്‍ മാത്രം .",0
China thanne Srishtticha Jaivaayudham. China thanne illathakkunnu. Planning thanneyanu.😏😏,0
Koronakku samanam varunnathu vare karsana niyanthranam nadappakkuka thamne venam,1
"വയസാകുമ്പോൾ  തിരുവാതിര കളി കാണുന്നത്  നല്ലതാ, ഉറങ്ങികിടക്കുന്നതൊക്കെ  ഉണരും",1
തിരുവാതിരയുടെ ഇടക്ക് അവിടെ ചതഞ്ഞു അരഞ്ഞു ചത്ത കോറോണയെ പറ്റി നിങ്ങൾ എന്താ ഒന്നും പറയാത്തെ..,1
ആരുടെ ചങ്കിലെ  ചൈന??പന്ന ചൈന ആ പേര് കേൾക്കുന്നത് പോലും വെറുപ്പ് ആണ് ഇപ്പോൾ,1
Ulupillatha chettakalu.....,1
വാക്സിൻ അടിച്ചിട്ട് എന്റെ നാട്ടിൽ ഉള്ളവർ ഒക്കെ ചത്തുപൊന്തി blood clottin ആയിട്ട്. പിന്നെ നിമോണിയ....  ഞാൻ വാക്സിൻ എടുത്തിട്ടില്ല അതോണ്ട് ഞാൻ സുരക്ഷിതം ആണ്,0
50.000. തിൽ അധികം പേര് ചക്ക വീണ്<br>മരണപെട്ടു എല്ലാപേരും കൂട്ടം കൂടണം<br>അതാണ് ജില്ലാസമ്മേളനങ്ങൾ,0
രോക്രാണുരാഗം ആലപിച്ചാൽ ഏതു വൈറസും പമ്പ കടക്കും.,0
CPM NO PROBLEM,1
Ninakk yetra tandayan maira sangi,1
"എല്ലാ മന്ത്രിമാർക്കും, ഗെവർമെന്റ് ജീവനക്കാർക്കും ശമ്പളം മുടങ്ങാതെ കിട്ടുന്നുണ്ടല്ലോ.അല്ലേ.... ഞങ്ങൾ പൊതുജനങ്ങൾ കയ്യിൽ പിടിച്ചുകൊണ്ടു മാനം നോക്കിയിരിക്കാം 😂😂😂😂😂😂😂😂😂😂😂😂🇮🇳🇮🇳🇮🇳🇮🇳",1
സർവ്വം ഇല്ലുമിനാണ്ടിയം 🤷‍♂️,1
Well explained. Thanks 👍 please follow it up,0
കറച്ചു വിവരം ഇല്ലാത്തവർ ഇങ്ങനെ ഉള്ള പാട്ടുകൾ ഉണ്ടാക്കി എന്ന് വച്ചു പിണറായി എന്ത് ചെയ്യാനാണ്... പിണറായി യഥാർത്ഥ കമ്മ്യൂണിസ്റ്റ്‌ ആണ് വ്യക്തി പൂജയെ ശക്തമായി എതിർക്കുന്നത് നേതാവ്... ചില തലയ്ക്ക് വെളിവ് ഇല്ലാത്തവർ ഇങ്ങനെ ഉള്ള പരിപാടി സംഘടിപ്പിച്ചാൽ അത് സിപിഎം നെ ബാധിക്കുന്നത് അല്ല...,1
വെറും ലാത്തി ! വുഹാനും  ബൈജിങ്ങും തമ്മിലുള്ള ദൂരം 1152 കിലൊ മീറ്ററാണു . ബാക്കി പറയണൊ ! ഇപ്പോൾ ചൈന രോഗത്തെ തുടച്ചു മാറ്റിയപ്പോൾ ഓരൊ ചാനലുകൾ മുടന്തൻ വാർത്തകളുമായി വരികയാണു !,0
അധികാരം ഉള്ളവർക്കു എന്തും ആവാം എന്നായി,1
Half dislike und,1
Go china go corona...,0
ഈ അഭിപ്രായം വളരെ ശരിയാണു. എന്നോടു കുറച്ചു ദിവസംമുംബ് ഒരു ഡാക്ടർ ഈ അഭിപ്രായം പറഞ്ഞിരുന്നു,0
ഇന്ത്യയിൽ യുവാക്കൾ ആണ് കൂടുതൽ യൂറോപ്പിൽ 50 കഴിഞ്ഞവർ ആണ് കൂടുതൽ അതാണ് അവിടെ മരണം കൂടാൻ ഒരു കാരണം.,0
Thiruvadira kalichu covidina thurathiya pinarayi sarkkar kashttam,1
Marunadantea puthiyakandu<br>Pidutham Nanayirikunu Bayanghara kazive Itheallam<br>Anghinea Undakunu,1
ഇതിലും നല്ലത്  കട്ട പാരയും  ആയി രാത്രിയിൽ കാക്കാൻ ഇറങ്ങുന്നത് ആണ്,1
"Edoo bhoomiyil Ella kalathum virus kaluda akramanam manushya Rashikk undayittund,, athunnum biological ware allla,",0
Ingane ee government oronnu kaanichu koottiyal adutha election vote cheyyan keralathil aarum jeevanode kaanilla.. ellathineyum corona kondupoyi kaanum,0
ഷാജിയേട്ടാ ഇവനെ അങ്ങ് തീർത്താലോ.,0
കൊറോണ ജൂൺ 30 അതിനുള്ളിൽ ഔട്ട്‌ ആകും.,0
Health minister is alive......... National waste,0
പണ്ട് ബ്രിട്ടീഷ്  പ്രധാനമന്ത്രി  വിൻസ്റ്റൺ ചർച്ചിൽ പറഞ്ഞിട്ടുണ്ട് ഈ ചൈനക്കാർ ഉറങ്ങുന്ന  രാക്ഷസ്സമാരാണെന്നു  അവരെ ഒരിക്കലും വിശ്വസിക്കണോ  അവരോടു മറ്റു ഒരു വിധത്തിലും യോജിച്ചു പോകാനോ പാടില്ല എന്ന്   അവർ തീര്ച്ചയായും ചതിക്കും,0
കഷ്ടം അല്ലാതെ എന്തുപറയാൻ,1
"Channelukare നിങ്ങള് എന്തിന് പുള്ളിയെ  interview chethu കോമാളി ആക്കുന്നു?  പുള്ളി പ്രകൃതി നടത്തുന്ന ആളാണ്...<br>അവർ നല്ല food കഴിച്ചാൽ ഒരു coronayum ഏൽക്കില്ല എന്നാണ് പറയുന്നത്, അല്ലാതെ മറ്റൊരു വിഷം കുത്തി വക്കുന്നില്ല, ഒരു വിഷം കുത്തി വക്കാൻ അല്ലെ degree വേണ്ടത്?",1
കുംഭ kovid രാജ്യ ദ്രോ ഹം,1
നശിച്ച വർഗം....... നശിച്ച..... മതം... <br><br>ലോകം നശിപ്പിക്കാനായി..... ഉണ്ടായ... പിശാചുക്കൾ,1
"Ivarkethire paranjal ,paranjavar sangikal , anubhavam guru",0
ഇന്നെങ്കിലും ആ കണ്ണട മുഖത്ത് വെക്കും എന്ന് കരുതി പക്ഷേ വീണ്ടും ഞാൻ ശശിയായി,0
"Yes true. It is mysterious.  <br>So in the coming days, china will be the super power both in the terms military and economic power.",0
What about WHO ?,1
വാക്സിൻ എടുത്ത് കഴിഞ്ഞ അന്ന്  വാണം വിടുന്നതിന് കുഴപ്പമുണ്ടോ എന്ന് ചോദിക്കുന്നു എൻ്റെ ചങ്ക്,0
കഷ്ടം കേരളത്തിൽ ഇനി ഇതിലും വലിയ ദുരന്തം വരാനില്ല.... പ്രോട്ടൊക്കോൾ ആനമുട്ട,1
രാജസ്ഥാനിൽ ടുറിസം കേന്ദ്രങ്ങളിൽ തുറക്കാൻ തുടങ്ങി. ഇന്നലെ 153 ടുറിസ്റ്റുകൾ വന്നു,0
Sathyam ayi varatte,1
ഭയം വേണ്ട ജാഗ്രത മതി😂,1
ചൈന  തെണ്ടികൾ സൃഷ്ടിച്ചതാണ്  kovid19....,0
CPM <br>Corona<br>Parathunna<br>Marxistukar 🤣🤣🤣🤣,0
Kashtam,1
"China has created this Virous and they have the antidote. This is the weapon they tried  <br> To use against  India and US ,  but we will come back strongly.",0
ഇദ് പൊട്ടമാരുടെ ലോകം,1
"ഇവന്മാർക് ബോധവും ഇല്ല, വിവരവും ഇല്ല... പൊട്ടമ്മാര്... കഷ്ടം 🙏🙏",1
പണറായി ഭഗവാനേ രക്ഷിക്കണേ....,1
വൈരുദ്ധ്യാത്മക ഭൗതിക വാദം,0
ഇതൊക്കെ കാണുമ്പോൾ കാലം കാത്തു വെച്ച നിധിയാണെൻ ഫിറോസിക്ക ആണ് ഓർമ വരുന്നേ q,0
Very bad anchor.We can believe Indian scientists but not MM.,1
Marunadanum velivundayi may 19 nu 5 lakhs patients and 38000 death ennu evide prediction nadathiyalaneer atu nadathiya date March 23 ... remeber that ...,0
All are well professionally planned. <br>ഇത് കാര്യം ആയി തീരുമാനിച്ച് ഉറപ്പിച്ച കാര്യം ആണ്.,1
സമഗ്രമായ വിശകലനം .. മറിച്ചൊന്ന് പറയാൻ ഉള്ള അവസ്ഥ ഉണ്ടാവില്ല എന്ന് പ്രത്യാശിക്കാം ..😷🙏,0
